,Date,UAE,QATAR,SAUDI,OMAN,BAHRAIN
4322,7 days,-0.7499985807727825,-1.250000016644556,0.2500003473392596,8.999999517693794,-2.5
4327,7 days,1.0000006985911014,2.500000002445752,3.999999999477204,-3.4999994585604384,2.5
4332,7 days,3.0383603188965935e-08,-0.25000003047860275,-1.2499999801561472,-1.50000116252167,0.0
4337,7 days,-2.7499971835741874,-2.499999999538751,-5.500000000282739,-11.500003622558268,-10.0
4342,7 days,-0.5000096584847995,-3.499989819974914,-4.500000012153741,-9.500000023361565,-0.5
4347,7 days,9.49999999729863,9.749990846387853,11.999999996163602,41.99999999737298,48.000000099999994
4352,7 days,-1.999996592740871,-1.2499997374020637,2.5000000345137607,-7.000000001926907,-16.000000099999994
4357,7 days,-1.0000003148439163,-1.999999038357096,-5.500000002356018,-5.999999998132608,-2.999999900000006
4362,7 days,-3.250000247063305,-3.0000011307375942,0.39999999921300855,2.0000000049111293,3.999999900000006
4367,9 days,-0.7499990251147395,-0.9999988586997617,-1.8999999991835281,0.9999999975169658,-3.0
4372,7 days,7.660970737788375e-07,-3.230893881323027e-07,1.1287077938959555e-08,2.9999999821316976,10.000000099999994
4377,7 days,0.9999991292291099,9.657533581730604e-07,-0.5000000118675558,-0.99999997139588,-2.0
4382,11 days,1.2499350923799,1.0499995159180813,4.049999999469279,2.999999979572152,6.0
4387,7 days,-0.4999351731921706,-0.30000006474529783,0.45000000895041126,-8.89284024196968e-09,6.0
4392,7 days,-2.7499977303417182,-1.7499978180322486,-2.250000009197322,-3.9999999979502263,-6.0
4397,8 days,0.5500003160949234,-0.2499983171855078,-1.6999999958866852,-1.999999985245438,4.0
4402,7 days,-4.80000117502,-4.749997480503147,-3.0500000402054113,-10.499999995482199,-20.0
4407,7 days,-0.7499946808558917,-0.9999021630988594,-2.99999999955741,-14.499999988934718,-3.75
4412,7 days,-1.5000103601279022,-1.5000941232498803,-0.24999996328560314,6.99999997952969,1.25
4417,7 days,3.000011429588632,3.499997620252593,1.24999999739304,0.999999998568228,10.5
4422,7 days,1.2500001925818225,1.5000001256005362,-0.4499999991011734,1.000000004539089,2.0
4427,7 days,-1.225000959118205,-1.6249992382267138,-3.549999993517524,-10.49999999277054,-12.0
4432,7 days,-2.024998449946601,-2.3749998624327304,-0.5000000073732238,-2.4999999934451864,2.0
4437,7 days,1.0000006025801795,1.0000019950171861,-2.4999999993059845,-2.5000000047828337,-12.5
4442,7 days,0.9999871809525516,-1.5000130574209436,-0.4499979047297842,-5.49999999376557,-2.5
4447,7 days,-2.0000000000478906,-0.2499863764042658,0.4500001721829747,-5.500000023372365,2.0
4452,7 days,1.0000133948946726,1.7499983951372542,-0.5000003096810417,-1.5000000010574297,-2.0
4457,7 days,0.24999819494166786,0.49999854821759016,-1.5999994856547133,0.25000002893364126,-9.5
4462,8 days,-0.2500021825441934,0.4999969772111683,-0.6999993678391121,-4.249999998308681,-8.25
4467,7 days,-0.999998573105664,-1.49999682163552,-1.6999990570026142,3.4999999968411117,-3.25
4472,7 days,-0.9999963023022929,-0.4999985248921064,0.49999860346764535,-3.500000002026269,-5.0
4477,7 days,1.9999854439331415,1.9999877775236925,2.9999973610171082,7.499999983859553,8.499999900000006
4482,7 days,2.7500164872870485,2.5000000294818747,3.4999999966789304,1.9999999957135657,6.000000099999994
4487,7 days,1.7499965224481997,2.000010301730363,3.9999999972498372,16.499999973559028,13.499999900000006
4492,7 days,12.999988506858607,16.999989692548283,9.499999995883911,12.999999991524192,18.0
4497,7 days,2.9999985098949367,6.99999999862154,2.749999992711082,2.0000000046047717,8.000000099999994
4502,7 days,-3.0000000384745817,-2.9999999865099767,3.7500000085806846,3.0000000003904574,2.0
4507,7 days,-6.999995064177007,-7.5000000133503875,-10.50000004042623,-16.750000000620616,-19.500000099999994
4512,7 days,-6.9999954375726645,-8.499999996595797,-6.2499999937816995,-7.249999971935324,-15.499999900000006
4517,7 days,2.999996602522515,-2.499997282764589,-1.7499999644972348,-3.4999999951988343,2.0
4522,7 days,-0.9999980064916087,-0.7499962191424885,-2.2500000021597657,-0.9999999986228829,-8.75
4527,7 days,-0.9999991518643512,-0.25000278564183276,-1.449997909411124,-0.4999999986038972,-6.25
4532,7 days,1.999997333646938,1.4999998700377262,1.69999902629759,-2.999999996128878,3.0
4537,7 days,-3.000000380785309,1.1213580535240908e-06,-2.999999573383171,-11.499999985762386,-18.0
4542,7 days,1.4999996822427448,0.9999994470213238,2.999999392158159,-2.0000000298142595,1.0
